歌手名字,许嵩
36897676,飞鸟
420400072,老齐
1310721694,女强人
423104123,小角色
526472484,失眠的狂欢
1310721693,当你决定离开我
425100757,两个男人的周末
862352932,鸵鸟
歌手名字,徐真真
430793721,当妮走了
1340620864,真的走了
1313107233,活该
1356309259,我愿意为了你花光所有钱
528273461,没有关系
545591478,爱我
1308778438,只想对你好
1343546119,烟花
1361022921,夜里很容易悲伤的我
520274041,开心就足够
1378479698,什么都不重要
1365443738,金项链
1353041276,别看轻我
453483414,东莞市歌
529823758,唯一
1305367696,要
493042991,哪里下的雨都一样
1321382172,去哪里玩
1298733133,小黑
1354664312,为何我每次听见你名字都会远远躲开
1368387937,脆弱
1357847067,可以快点回家吗
487523312,有无女介绍
1333345798,墨镜记得还
1366997640,喝掛
529814834,对岸的婚礼
1363955555,钱要我来做代言
1356465818,可不可以不要拒绝我的语音通话
526464264,我们的桂城
歌手名字,安苏羽
1334647863,时光缝隙
526093052,越来越远
526099019,简单告白
454435711,无际
1297758263,慢慢落单
521602388,缺氧
449343303,左肩
450248292,浅色爱情
486385434,人走茶凉
472657405,假装不适合
434550711,晚秋夜长
455311106,未央
551337930,苟活
518628217,梦里的月光
451602875,你还是要走
474898694,我给的爱太多伤害
441116829,独特
473479392,不能到最后
468350442,夜月孤独
453879497,寒夜
496595407,黄昏雨
1341940019,恃宠而骄
1330933658,从前
1349976665,彻底
1353010768,冬夜
1365666074,如果我们能在一起
1376867999,独特的烟火
1388799252,也许分手是种解药
1372323991,北
歌手名字,毕书尽
435552666,极光
1368711449,我比从前想你了
29771202,我还想念你
63037,转身之后
63031,势在必行
34228156,逆时光的浪
63043,到不了的幸福
509530445,我想你了
1368381421,最好的故事
26349666,幸福无关
26375078,浮生未歇
26375079,我会在你身边
34179223,心时代
523627948,聊伤
501220037,好想要
63041,一天天
391486,你给我的爱
1368711452,都不是真的
1368711453,你是我之外的所有
1368712324,窃心天使
63052,写给你的歌
1368712330,除不尽的伤悲
1368712332,不后悔
509530446,爱你就够了
1368712333,悲伤如雨
509531449,蛋
1368712334,总有一天
509531450,在你的世界
26375080,轻轻的
歌手名字,白音孟和
62893,祝酒歌
62902,万马奔腾
62857,嘎达梅林
62861,腾飞
436355350,诺恩吉雅
62875,黑缎子坎肩
436346534,旋律
436346528,包金花
436346529,贵夫人
436346530,金珠尔玛
436346531,牧歌
436346532,腾飞
436346533,乌尤带
436346535,朱色列
436355347,嘎达梅林
436355348,黑缎子坎肩
436355351,万马奔腾
436355352,五条好汉
436355353,赞歌
436355354,祝酒歌
62859,赞歌
62863,喇嘛看望故乡
62866,乌尤带
62869,牧歌
62879,朱色列
62884,包金花
62890,金珠尔玛
62898,诺恩吉带
62887,贵夫人
歌手名字,鲍文洋
423058822,好久不见伴奏
408307133,陪安东尼度过漫长岁月
30871522,你给的爱
30871523,雨夜
29805977,雨夜
30871524,再也不贱
30871600,爱的祝福
30871604,说笑
31149924,约定伴奏
31149914,舞者
31877119,某某
31877122,童话太美丽
33699695,嘻哈美梦
35030730,骑着单车带你去旅行
35030731,骑着单车去旅行伴奏
36703260,花千骨
36703261,花千骨编曲
36703262,万劫
36703263,万劫编曲
41640713,毅行者
41640714,毅行者伴奏
408307134,陪安东尼度过漫长岁月伴奏
408307135,邂逅爱
408307136,邂逅爱伴奏
408307137,为爱不放
408307138,未命名
423058821,好久不见
423058823,下一次恋爱
423058824,下一次恋爱伴奏
歌手名字,陈柯宇
518781004,生僻字
1383341277,游子吟
1356382322,琵琶引
425684765,一路风景瑜你同行
1342650398,就是胖了怎么着
547278010,如果你喜欢
425828683,琵琶行
1329823398,荡然无存
425828687,许一个未来
425684763,纯粹的韶光
1354262031,解释
571338925,到了再见的时候
1303202559,璎珞
482719049,这三年
425684759,套路
474717841,晚安
425828684,都还记得
532940425,给爸爸
1333137592,牢笼
476472099,老去后的我们
1380339110,小白鲸找名字
1333349871,我会想你
425828686,假面小丑
425684760,填空题
425684762,定格的记忆
517134275,小小天使
504874049,沙粒
554244675,别赌啦
1379410715,爱的起点
歌手名字,曾志伟
199632,六合彩搅珠中奖号码派彩
5265217,心太软
199614,洁厕洁厕洗厕所
34084558,酒杯敲你个头
28636101,傻佬
5285660,爱在春天里
199628,欢迎阁下使用顺联网络
199644,加德鼓油公司宣布
5285654,日夜陪伴你
28636092,春天大全盒
28636090,开台台歌
28636091,冇有线电台新频道致词
28636093,身痕报告
28636094,要感到自豪
28636095,妇女生滋
28636096,杯面
28636097,电影快讯
28636098,报时讯号一响
28636099,分类小寻人
28636100,丙讯
28636102,体育快讯
28636103,尽数心中毛
28636104,菜的替身
28636105,首播感人肺腑
28636107,收台台歌
5282385,司仪讲话
199636,处理助理副布政司待遇问题
199640,顺德中央市场及西环屠房联合交易送菜价格综合月结报告
199656,遗失小启事
歌手名字,陈伟霆
536624444,最好的舞台
1366709642,新的世界
456175086,爱你一万年
445153426,团圆饭
28748203,两人行
409302040,加大力度
5247752,豪华盛世
32737495,两人行
70664,女皇
70852,今天终于知道错
31545267,无言守候
70717,化学反应
70805,穿心箭
70873,超人梅比斯
340571,什么是潮流
70746,尾巴
70849,战士
70750,乐极忘情
70670,我是谁
5236412,飞虎群星贺新岁
70855,十
70671,爱你爱到上宇宙
5236413,唱旺零九
70758,爱你太快乐
70672,一加零
5236419,五福金鸡喜满堂
70675,遗忘的勇气
25715031,有借有还
70769,夜光宝贝
歌手名字,曹思义
41641784,星河
29819382,如烟长廊
29819370,蝶恋花
474623351,荼靡
29819375,北京胡同
474623602,水乡新娘
29819371,漂
41641778,沐春阳
1346347006,醉春风
41641780,四月天
41641782,南飞雁
1346347893,樱花巷
29819379,窗边的云
41641786,南都夜雨
41641787,希望
29819376,水墨江南
41640599,願桜
29819374,恬绽
29819390,梨花殇
29819373,莲
41641783,梦中的恋人
474623767,远方的森林
29819381,深秋舞
1349312657,人间
1346348843,彩云镯
41641785,壹贰叁肆
1349313667,飞越极光
1347937624,月亮的影子
29819369,静色
歌手名字,狄奥尼索斯
28461465,娜娜
352901,西西弗之恋
1301815489,都市丛林
1310326575,小时间简史
28757547,白色
1328349131,亲爱的
864434980,人加速变笨
864744835,地球抓不住我
1319738604,第七首都市丛林
31445619,梦
31445621,当我在很小的时候
31445622,欲望之舞
28757534,戏谑曲
28757536,玩偶
28757541,里拉蒂
28757542,公众扮演
30871118,简简单单再简简单单
31149955,回想
31149956,花朵与墙
1294871138,路
1319910617,倒东南
1320182618,一声长叹
1320182620,风口浪尖
1320183568,染江湖
1320183577,致敬
1320183583,真
1320186206,一个人就像一支队伍
1320187094,战士
1320931763,绽枝头
歌手名字,冯翰铭
1391487674,所以我爱
1358226123,所以我爱
27808553,浣溪沙
27876937,浣溪沙
5258867,执尔之手
454698710,石头记
469697297,石头记
27876932,一剪梅
27876927,饮酒
454698707,今夜星光灿烂
27808552,将进酒
27876939,再别康桥
27876926,生年不满百
27876928,将进酒
27876934,迈陂塘
27876936,临江仙
27876941,也许
421486560,告别校园时
421486570,蓝雨
421486571,我的亲爱
424155676,缱绻星光下
424155677,告别校园时
424155678,知己知彼
424155679,雾之恋
424155680,蓝雨
424155682,我的亲爱
424155683,石头记
424155684,情人
469697294,今夜星光灿烂
歌手名字,歌浴森
26524260,三天三夜
863489982,颠倒
473940404,会发光的梦想
91256,河南
25657389,请你快乐
26896312,星光依旧灿烂
28497593,还没说的话
27928424,缠绵
25657390,我很认真
409931633,脚是大地上飞翔的翅膀
27580190,敲痛我的心
29710451,终于明白爱
25702114,容我不懂
27583681,加油
29710449,通关蜜语
91245,梦的想
91248,玛利亚的心
91254,龙
91258,地铁五号线
25702115,微笑含着眼泪
26562678,买间房子好吗
26581041,冲一杯茶
26581042,冒险喜马拉雅
26581043,小宇宙爆发
26581045,停电
27591178,爱你一万年
29710450,追
864099821,颠倒伴奏
25641250,征服
歌手名字,黄渤
536624444,最好的舞台
26390172,不醉
419115053,这就是命
101136,临时演员
29771418,去大理
399552071,男人的事
34899758,一剪梅
1340637650,疯狂的外星人
29307019,亲爱的小孩
1294899590,最好的舞台
530986975,我是谁
518076293,带你一起丢手绢
566405685,我的要求不算高
449818360,过去了
393014,临时演员
29428377,兄弟
1325711941,一百年很长吗
1356248067,模样
434550029,一剪梅
101127,美人鱼
101151,倔强萝卜
29357101,去大理
27506337,正义之道
1298733155,当每颗星星
27538047,男人好难
34766642,我也曾经像你一样
537854567,最好的舞台
1368328169,遗忘家
503853602,大叔也不错
歌手名字,黄阅
97325,折子戏
436355188,萤火
5234563,跨越新世界
436355187,彼岸
97293,凡间
97300,魔戒
548823791,念
97259,我们都是害怕寂寞的人
29719748,如果想念
97261,守望
97270,我还能给你什么
97263,兄弟
97303,女人
1325896667,针艾世界
97313,哭到天亮
97249,一半
97289,奥运中国
97297,你不懂
97266,我的野蛮女友
97305,脆弱
97268,爆炸
97310,简单爱情
97274,留言信箱
97317,思念你就会忘记自己
97251,换自由
97253,原来你一直在我身边
1363550359,我是真的爱你
518092300,盆栽
131819,爱是谁的错
歌手名字,漠城
561377932,拉萨姑娘
1394765432,妈妈
542340413,有一種孤獨來歷不明
570255468,我们的世界很民谣
461701758,九月
570265034,陈小姐的话
1378126168,薇薇安
1384554655,结婚
1370691046,故乡
1370696054,暖光
1351687226,零度记忆
1355094908,留下来陪你生活
461702346,未知出处的故事
1340989265,情書
559062081,等待是一生最初的苍老
560899312,荒廢
463475587,愚蠢
564348574,遗忘的少年
1340989145,遥远的青春
567952526,安城
572716336,试探
862921301,行走的花
1305695572,流星载梦
1333737223,跟着風奔跑的人
1340986548,荣光
1339658046,不告而别
1340130501,北风
1342436055,念白
1345573657,童趣
歌手名字,面具锋
1297747259,霸王别姬
1297743278,君臣赋
1297742278,人面桃花
1297743274,我想我不够好
1297742283,听禅
1297742268,楚乔传
1309896030,站在雨中等你
1297747258,注定孤独终老
1297742280,病态患者
1297743272,兄弟
1297747254,孤独像狗
1297747262,心魔
1297743266,说了再见不再见
1308819000,人未尽杯莫停
1297742281,诗人梦
1309896031,富江
1297742279,城市之光
1297743268,巴山夜雨
1297742270,大实话
1297742275,妈妈
1297743269,青蛙物语
1297743270,忘
1297747252,被死神眷顾的男人
1297747256,背叛
1297747261,人偶
1297750248,镇魂歌
1297750250,音乐诗人
1316562445,情始
1309901099,含爱
歌手名字,马志明
137334,五味俱全
137328,夜来麻将声
137335,大保镖
137332,纠纷
137345,太平歌词
137329,白事会
137339,数来宝
137336,地理图
137330,看不惯
137353,报菜名
137331,打灯谜
137343,核桃酥
137333,听曲艺
137338,对春联
137347,文章会
137349,夸住宅
137351,看热闹
28283703,茅房话
137341,吹件
137337,学白派
28283700,拉洋片
28283702,卖五器
28283705,拴娃娃
28283701,论拳
28283704,摸摸涮涮
28283709,自食其果
28283706,学大鼓
28283707,学京韵大鼓
28283708,学曲艺
歌手名字,糯米
1363502421,都市蚂蚁
1364125216,我的爱伤害了谁
1364125316,幸福迷了路
1364125416,一个人流浪
1364125481,虚假的泪痕
1364125605,替身
1364125623,请把我忘记
1364125635,离别时总会有人哭
1364125651,跟我一起飞
1364126091,我是男子汉
1364126140,我要给你个家
1364126401,我就是那个最爱你的人
1364126431,温柔的疼
1364126448,忘了你忘了自己
1364126469,让我把梦做完
1364126480,就让我离开
1364126487,寂寞时的痛
1364126488,候补情郎
1348799341,一起变老
1364126493,带你一起去飞
1380328370,回音壁
1364126495,爱上了是谁的错
1364126497,爱情和面包一样值钱
1369953352,一起到老
507116537,兄弟一起醉
520121354,跟我一起飞
1386067356,其实我们都一样
138268,请把我忘记
454053238,爱上了是谁的错
歌手名字,欧阳尚尚
1311091117,想要和你谈恋爱
1365893584,放手吧
1320100050,遇见你好幸运
1329719241,戏子
1363517121,孤牢
1321424583,错的时间对的缘
1295824264,你的路人甲
1358914876,我的前女友
501214270,别问爱的对不对
1388321784,寂寞借口
1352003909,粉沫
1352970058,好喜欢你
1336848394,想回家
1367177077,衣裳
517565445,今生今世的唯一
1331673085,你的路人甲
1312889808,深爱过的人
139160,咖啡里的泪
139170,爱上你我是真心的
477458959,心乱如麻
554241549,寂寞放了火
569870542,两个人孤单一个人狂欢
1381550830,想和你在一起
1306566888,别掉眼泪
1331660637,你的路人甲伴奏
574925840,答应我
1300381153,重新爱一回
1355916363,三观不合
1359331281,春梦
歌手名字,秋裤大叔
1320649501,老地方的雨
1355916830,真的不想老
541511356,兄弟你在哪里
525239976,时间告诉我
864639406,我的老家在农村
533455090,秋裤功夫操
529668347,今日心情
1388344766,送给自己的歌
1369993844,老顽童
1353010376,九十九位兄弟
1394118008,每一段经历都值得珍惜
507364215,一晃就老了
30053956,我想静静
514765217,淡定人生路
518894375,听着情歌疗情伤
524152294,失去你才懂我爱你
532940178,失去你才懂我爱你
1299563172,我这样的男人
1299563174,打工的人
1299570158,沧桑情歌
1299570159,你说女人容易吗
1299550196,拼命三郎
1299563177,问禅师
1299563175,唐僧也疯狂
439915621,三十年后的我
502691023,梦在前方
448143436,九十九次
1351449216,喝的不是酒是感情
1299557159,我就是我
歌手名字,帅霖
1381510632,伤心末班车
36307525,大美妞
1347488217,流浪
472361106,曾经最美
1307789954,卡布奇诺
1355916218,舞女
1336077916,憨哥哥爱上大美妞
1372312232,命中注定
1341385515,曾经的你
1388316011,红唇
28860354,我不甘心
36307538,两败俱伤
399410362,女神
28193420,我们回家过年
27598271,为什么让我爱上伤心的人
399411362,羊年大吉
27598272,如果我真的那么好
421563697,忘了爱情忘了你
27598273,如果你不爱
28306358,请嫁给我吧
444524290,慈悲为坏
28306359,留住你的人留不住你的心
1299550545,思美人
28306360,流浪狗
470573625,求求你不要离开我
29435001,我会一直疼你
489997153,草原情歌
526904251,爱我就嫁给我
522631038,他说对你很好
歌手名字,韦礼安
